Country Name,Country Code,Urban Code,Urban Area Name,Indicator Name,Indicator Code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Currency Unit,Region,Income Group
Slovenia,SVN,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,41.17647,41.17647,41.17647,64.70588,88.23529,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,88.23529,88.23529,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,11.0,11.0,11.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,17.0,54.0,49.8,46.8,43.3,45.0,43.6,43.9,44.1,44.1,41.8,40.6,39.6,36.8,34.3,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,93.98182,95.28261,95.75092,99.94593,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,12.0,9.4,8.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,93.98182,95.28261,95.75092,99.94593,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,12.0,9.4,8.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,95.75558,86.49135,87.5475,88.30456,89.1788,88.74278,89.09599,89.02176,88.98212,88.98266,89.54567,89.8623,90.10883,90.81026,91.42572,Euro,Europe & Central Asia,High income
Slovenia,SVN,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,67.4,65.4,65.8,83.2,93.0,94.3,94.4,94.4,94.4,94.4,94.5,94.6,94.7,92.9,93.0,Euro,Europe & Central Asia,High income
Solomon Islands,SLB,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,45.22613,45.22613,45.22613,45.22613,45.22613,45.22613,59.29648,93.46734,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,55.0,55.0,55.0,55.0,55.0,55.0,41.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,45.22613,45.22613,45.22613,45.22613,45.22613,45.22613,59.29648,93.46734,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,55.0,55.0,55.0,55.0,55.0,55.0,41.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,32.24039,41.38675,49.09847,53.25174,64.92543,60.74069,72.75888,76.02969,76.26594,82.25003,84.29243,85.75764,85.5257,85.92819,86.304,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,135.5,117.2,101.8,93.5,70.1,78.5,54.5,47.9,47.5,35.5,31.4,28.5,28.9,28.1,27.4,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,32.24039,41.38675,49.09847,53.25174,64.92543,60.74069,72.75888,76.02969,76.26594,82.25003,84.29243,85.75764,85.5257,85.92819,86.304,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,135.5,117.2,101.8,93.5,70.1,78.5,54.5,47.9,47.5,35.5,31.4,28.5,28.9,28.1,27.4,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,60.5,62.8,64.8,65.8,68.7,67.7,74.2,83.6,83.1,84.6,85.1,85.5,85.4,85.5,85.6,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Solomon Islands dollar,East Asia & Pacific,Lower middle income
Somalia,SOM,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,,,,,,,,,,,48.3,48.7,45.8,46.4,46.0,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,,,,,,,,,,,180.0,176.5,203.6,195.2,198.2,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,,,,,,,,,,,10.0,11.76471,0.0,2.37662,0.89467,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,,,,,,,,,,,10.0,11.76471,0.0,2.37662,0.89467,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,,,,,,,,,,,180.0,176.5,203.6,195.2,198.2,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,,,,,,,,,,,52.94118,52.94118,52.94118,52.94118,52.94118,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,,,,,,,,,,,9.0,9.0,9.0,9.0,9.0,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,,,,,,,,,,,52.94118,52.94118,52.94118,52.94118,52.94118,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,,,,,,,,,,,70.0,70.0,70.0,70.0,70.0,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,,,,,,,,,,,30.15075,30.15075,30.15075,30.15075,30.15075,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,,,,,,,,,,,70.0,70.0,70.0,70.0,70.0,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,,,,,,,,,,,30.15075,30.15075,30.15075,30.15075,30.15075,Somali shilling,Sub-Saharan Africa,Low income
Somalia,SOM,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,,,,,,,,,,,9.0,9.0,9.0,9.0,9.0,Somali shilling,Sub-Saharan Africa,Low income
South Africa,ZAF,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,8.6,6.9,7.1,6.0,5.9,6.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,99.99915,99.99925,99.99932,99.99938,99.99945,99.99948,99.99952,99.99956,99.99958,99.9996,99.99963,99.99965,99.99967,99.99969,99.99969,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,9.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,52.94118,52.94118,58.82353,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,53.0,53.0,53.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,40.0,40.0,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,52.94118,52.94118,58.82353,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,47.23618,47.23618,47.23618,55.27638,55.27638,55.27638,55.27638,55.27638,55.27638,54.27136,54.27136,55.27638,55.27638,60.30151,60.30151,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,53.0,53.0,53.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,40.0,40.0,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,47.23618,47.23618,47.23618,55.27638,55.27638,55.27638,55.27638,55.27638,55.27638,54.27136,54.27136,55.27638,55.27638,60.30151,60.30151,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,95.69041,96.56544,96.43832,97.00425,97.05938,97.02146,99.83249,99.84727,99.85474,99.8602,99.87218,99.87636,99.88391,99.88994,99.89224,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,9.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,8.6,6.9,7.1,6.0,5.9,6.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,95.69041,96.56544,96.43832,97.00425,97.05938,97.02146,99.83249,99.84727,99.85474,99.8602,99.87218,99.87636,99.88391,99.88994,99.89224,South African rand,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,74.0,74.2,75.6,80.7,80.7,80.7,81.4,81.4,81.4,79.7,79.7,80.0,80.0,81.2,81.2,South African rand,Sub-Saharan Africa,Upper middle income
South Sudan,SSD,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,,,,,,,,29.41176,29.41176,29.41176,29.41176,29.41176,35.29412,35.29412,35.29412,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,,,,,,,,86.43216,86.43216,86.43216,86.43216,86.43216,87.43719,87.43719,87.43719,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,,,,,,,,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,,,,,,,,29.41176,29.41176,29.41176,29.41176,29.41176,35.29412,35.29412,35.29412,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,,,,,,,,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,,,,,,,,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,,,,,,,,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,,,,,,,,3.84845,0.0,0.0,0.0,0.0,0.0,38.72109,61.29389,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,,,,,,,,192.3,372.1,242.4,330.1,422.4,305.0,122.6,77.4,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,,,,,,,,3.84845,0.0,0.0,0.0,0.0,0.0,38.72109,61.29389,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,,,,,,,,192.3,372.1,242.4,330.1,422.4,305.0,122.6,77.4,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,,,,,,,,54.9,54.0,54.0,54.0,54.0,55.7,65.4,71.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,South Sudanese Pound,Sub-Saharan Africa,Low income
South Sudan,SSD,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,,,,,,,,86.43216,86.43216,86.43216,86.43216,86.43216,87.43719,87.43719,87.43719,South Sudanese Pound,Sub-Saharan Africa,Low income
Spain,ESP,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,16.5,16.2,15.1,14.9,15.0,15.1,4.7,5.0,5.0,4.5,4.4,4.3,4.1,4.0,3.9,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,66.3,68.9,69.1,68.9,68.9,71.1,78.2,76.4,77.9,86.4,86.4,86.7,86.7,86.9,86.9,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,30.15075,40.20101,40.20101,39.19598,39.19598,48.24121,71.35678,70.35176,76.38191,86.43216,86.43216,87.43719,87.43719,87.9397,87.9397,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,91.75641,91.88806,92.47475,92.56476,92.49218,92.43013,97.64077,97.4981,97.4896,97.73817,97.79615,97.87181,97.92818,97.99788,98.05529,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,16.5,16.2,15.1,14.9,15.0,15.1,4.7,5.0,5.0,4.5,4.4,4.3,4.1,4.0,3.9,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,91.75641,91.88806,92.47475,92.56476,92.49218,92.43013,97.64077,97.4981,97.4896,97.73817,97.79615,97.87181,97.92818,97.99788,98.05529,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,96.07285,96.3499,96.58144,96.71972,96.79159,96.6201,96.69404,96.69163,96.66091,96.55294,96.65442,96.77659,96.87557,96.99796,97.09876,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0,7.0,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,15.7,14.6,13.7,13.1,12.8,13.5,13.2,13.2,13.4,13.8,13.4,12.9,12.5,12.0,11.6,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0,7.0,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,41.17647,41.17647,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,70.0,60.0,60.0,61.0,61.0,52.0,29.0,30.0,24.0,14.0,14.0,13.0,13.0,12.5,12.5,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,30.15075,40.20101,40.20101,39.19598,39.19598,48.24121,71.35678,70.35176,76.38191,86.43216,86.43216,87.43719,87.43719,87.9397,87.9397,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,70.0,60.0,60.0,61.0,61.0,52.0,29.0,30.0,24.0,14.0,14.0,13.0,13.0,12.5,12.5,Euro,Europe & Central Asia,High income
Spain,ESP,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,41.17647,41.17647,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,Euro,Europe & Central Asia,High income
Sri Lanka,LKA,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,46.0,46.0,42.0,44.0,44.0,38.0,35.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,8.0,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,54.27136,54.27136,58.29146,56.28141,56.28141,62.31156,65.32663,89.44724,89.44724,89.44724,90.45226,91.45729,91.45729,91.45729,92.46231,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,46.0,46.0,42.0,44.0,44.0,38.0,35.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,8.0,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,58.82353,64.70588,64.70588,64.70588,64.70588,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,58.82353,64.70588,64.70588,64.70588,64.70588,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,50.0,43.7,19.7,47.0,41.9,33.9,30.1,26.6,26.1,20.7,18.7,12.2,10.4,9.4,8.7,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,74.97554,78.1431,90.12697,76.49302,79.03229,83.07022,84.96073,86.68467,86.9604,89.66803,90.63515,93.91643,94.79668,95.31143,95.6495,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,50.0,43.7,19.7,47.0,41.9,33.9,30.1,26.6,26.1,20.7,18.7,12.2,10.4,9.4,8.7,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,74.97554,78.1431,90.12697,76.49302,79.03229,83.07022,84.96073,86.68467,86.9604,89.66803,90.63515,93.91643,94.79668,95.31143,95.6495,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,70.5,71.3,75.3,71.4,72.1,74.6,75.8,82.3,82.3,83.0,85.0,87.5,87.7,87.9,88.2,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,Sri Lankan rupee,South Asia,Upper middle income
Sri Lanka,LKA,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,54.27136,54.27136,58.29146,56.28141,56.28141,62.31156,65.32663,89.44724,89.44724,89.44724,90.45226,91.45729,91.45729,91.45729,92.46231,Sri Lankan rupee,South Asia,Upper middle income
St. Kitts and Nevis,KNA,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,83.2,83.5,83.9,85.0,85.1,85.1,85.1,85.4,85.6,85.6,85.7,85.8,85.8,85.8,85.9,East Caribbean dollar,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,26.8,24.4,20.7,11.9,11.3,11.3,11.5,9.1,8.7,8.7,7.9,7.2,7.2,7.0,6.2,East Caribbean dollar,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,81.40704,81.40704,81.40704,81.40704,81.40704,81.40704,81.40704,81.40704,81.90955,81.90955,81.90955,81.90955,81.90955,81.90955,81.90955,East Caribbean dollar,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.5,18.5,18.5,18.5,18.5,18.5,18.5,East Caribbean dollar,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,86.58188,87.81658,89.64094,94.04035,94.34221,94.34937,94.25365,95.43755,95.64225,95.63466,96.03689,96.38555,96.41289,96.48829,96.89177,East Caribbean dollar,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.5,18.5,18.5,18.5,18.5,18.5,18.5,East Caribbean dollar,Latin America & Caribbean,High income
