,Country Name,Country Code,Indicator Name,Urban Area Name,Urban Code,Indicator Code,2020
668,Madagascar,MDG,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,84.91677
669,Madagascar,MDG,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,84.91677
670,Madagascar,MDG,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.46231
671,Madagascar,MDG,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.46231
672,Malawi,MWI,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,63.31658
673,Malawi,MWI,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,63.31658
674,Malawi,MWI,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
675,Malawi,MWI,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
676,Malawi,MWI,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,83.71195
677,Malawi,MWI,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,83.71195
678,Malaysia,MYS,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,83.41709
679,Malaysia,MYS,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,52.94118
680,Malaysia,MYS,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
681,Malaysia,MYS,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,94.4634
682,Malaysia,MYS,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,82.41206
683,Malaysia,MYS,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,94.4634
684,Maldives,MDV,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
685,Maldives,MDV,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,88.44221
686,Maldives,MDV,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
687,Maldives,MDV,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,88.44221
688,Maldives,MDV,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,97.95472
689,Maldives,MDV,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,97.95472
690,Mali,MLI,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,89.44724
691,Mali,MLI,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
692,Mali,MLI,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
693,Mali,MLI,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,72.45822
694,Mali,MLI,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,72.45822
695,Mali,MLI,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,89.44724
696,Malta,MLT,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.65285
697,Malta,MLT,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.65285
698,Malta,MLT,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
699,Malta,MLT,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
700,Malta,MLT,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,79.8995
701,Malta,MLT,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,79.8995
702,Marshall Islands,MHL,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,93.55788
703,Marshall Islands,MHL,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
704,Marshall Islands,MHL,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
705,Marshall Islands,MHL,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,83.41709
706,Marshall Islands,MHL,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,83.41709
707,Marshall Islands,MHL,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,93.55788
708,Mauritania,MRT,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
709,Mauritania,MRT,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,92.11897
710,Mauritania,MRT,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,92.11897
711,Mauritania,MRT,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,94.47236
712,Mauritania,MRT,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
713,Mauritania,MRT,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,94.47236
714,Mauritius,MUS,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,95.9799
715,Mauritius,MUS,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,95.9799
716,Mauritius,MUS,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
717,Mauritius,MUS,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
718,Mauritius,MUS,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.59208
719,Mauritius,MUS,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.59208
720,Mexico,MEX,Starting a business: Time - Women (days)- Score,Monterrey,MON,IC.REG.DURS.FE.DY.DRFN,92.46231
721,Mexico,MEX,Starting a business: Time - Men (days) - Score,Monterrey,MON,IC.REG.DURS.MA.DY.DFRN,92.46231
722,Mexico,MEX,Starting a business: Procedures required - Women (number) - Score,Monterrey,MON,IC.REG.PROC.FE.NO.DFRN,64.70588
723,Mexico,MEX,Starting a business: Procedures required - Men (number) - Score,Monterrey,MON,IC.REG.PROC.MA.NO.DFRN,64.70588
724,Mexico,MEX,Starting a business: Cost - Women (% of income per capita) - Score,Monterrey,MON,IC.REG.COST.PC.FE.ZS.DRFN,94.98509
725,Mexico,MEX,Starting a business: Cost - Men (% of income per capita) - Score,Monterrey,MON,IC.REG.COST.PC.MA.ZS.DFRN,94.98509
726,Mexico,MEX,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,59.82353
727,Mexico,MEX,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,92.39958
728,Mexico,MEX,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,92.39958
729,Mexico,MEX,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,59.82353
730,Mexico,MEX,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.04523
731,Mexico,MEX,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.04523
732,Mexico,MEX,Starting a business: Time - Women (days)- Score,Mexico City,MEC,IC.REG.DURS.FE.DY.DRFN,91.9598
733,Mexico,MEX,Starting a business: Cost - Men (% of income per capita) - Score,Mexico City,MEC,IC.REG.COST.PC.MA.ZS.DFRN,91.87002
734,Mexico,MEX,Starting a business: Cost - Women (% of income per capita) - Score,Mexico City,MEC,IC.REG.COST.PC.FE.ZS.DRFN,91.87002
735,Mexico,MEX,Starting a business: Procedures required - Men (number) - Score,Mexico City,MEC,IC.REG.PROC.MA.NO.DFRN,58.82353
736,Mexico,MEX,Starting a business: Procedures required - Women (number) - Score,Mexico City,MEC,IC.REG.PROC.FE.NO.DFRN,58.82353
737,Mexico,MEX,Starting a business: Time - Men (days) - Score,Mexico City,MEC,IC.REG.DURS.MA.DY.DFRN,91.9598
738,Micronesia,FSM,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,29.31447
739,Micronesia,FSM,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,29.31447
740,Micronesia,FSM,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
741,Micronesia,FSM,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
742,Micronesia,FSM,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,84.42211
743,Micronesia,FSM,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,84.42211
744,Moldova,MDA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.00652
745,Moldova,MDA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.00652
746,Moldova,MDA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
747,Moldova,MDA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
748,Moldova,MDA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.48241
749,Moldova,MDA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,96.48241
750,Mongolia,MNG,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
751,Mongolia,MNG,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,88.44221
752,Mongolia,MNG,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,88.44221
753,Mongolia,MNG,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
754,Mongolia,MNG,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.42176
755,Mongolia,MNG,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.42176
756,Montenegro,MNE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.39439
757,Montenegro,MNE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.39439
758,Montenegro,MNE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
759,Montenegro,MNE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
760,Montenegro,MNE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,88.44221
761,Montenegro,MNE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,88.44221
762,Morocco,MAR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,91.45729
763,Morocco,MAR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,91.45729
764,Morocco,MAR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
765,Morocco,MAR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
766,Morocco,MAR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.21626
767,Morocco,MAR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.21626
768,Mozambique,MOZ,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,83.41709
769,Mozambique,MOZ,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,83.41709
770,Mozambique,MOZ,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,47.05882
771,Mozambique,MOZ,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,47.05882
772,Mozambique,MOZ,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,46.56694
773,Mozambique,MOZ,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,46.56694
774,Myanmar,MMR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,93.32592
775,Myanmar,MMR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.46734
776,Myanmar,MMR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.46734
777,Myanmar,MMR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
778,Myanmar,MMR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
779,Myanmar,MMR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,93.32592
780,Namibia,NAM,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,46.23116
781,Namibia,NAM,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,95.52502
782,Namibia,NAM,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,95.52502
783,Namibia,NAM,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,47.05882
784,Namibia,NAM,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,47.05882
785,Namibia,NAM,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,46.23116
786,Nepal,NPL,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,89.91464
787,Nepal,NPL,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,89.91464
788,Nepal,NPL,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
789,Nepal,NPL,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
790,Nepal,NPL,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,77.88945
791,Nepal,NPL,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,77.88945
792,Netherlands,NLD,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,96.98492
793,Netherlands,NLD,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.01611
794,Netherlands,NLD,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.01611
795,Netherlands,NLD,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
796,Netherlands,NLD,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
797,Netherlands,NLD,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.98492
798,New Zealand,NZL,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,100.0
799,New Zealand,NZL,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,100.0
800,New Zealand,NZL,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,100.0
801,New Zealand,NZL,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.90177
802,New Zealand,NZL,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.90177
803,New Zealand,NZL,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,100.0
804,Nicaragua,NIC,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,67.15485
805,Nicaragua,NIC,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,67.15485
806,Nicaragua,NIC,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
807,Nicaragua,NIC,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
808,Nicaragua,NIC,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,86.43216
809,Nicaragua,NIC,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,86.43216
810,Niger,NER,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.05776
811,Niger,NER,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
812,Niger,NER,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
813,Niger,NER,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,90.45226
814,Niger,NER,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,90.45226
815,Niger,NER,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.05776
816,Nigeria,NGA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,86.93263
817,Nigeria,NGA,Starting a business: Time - Women (days)- Score,Lagos,LAG,IC.REG.DURS.FE.DY.DRFN,93.46734
818,Nigeria,NGA,Starting a business: Time - Men (days) - Score,Kano,KAN,IC.REG.DURS.MA.DY.DFRN,92.46231
819,Nigeria,NGA,Starting a business: Procedures required - Women (number) - Score,Kano,KAN,IC.REG.PROC.FE.NO.DFRN,64.70588
820,Nigeria,NGA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,86.93263
821,Nigeria,NGA,Starting a business: Procedures required - Men (number) - Score,Kano,KAN,IC.REG.PROC.MA.NO.DFRN,64.70588
822,Nigeria,NGA,Starting a business: Time - Men (days) - Score,Lagos,LAG,IC.REG.DURS.MA.DY.DFRN,93.46734
823,Nigeria,NGA,Starting a business: Time - Women (days)- Score,Kano,KAN,IC.REG.DURS.FE.DY.DRFN,92.46231
824,Nigeria,NGA,Starting a business: Procedures required - Women (number) - Score,Lagos,LAG,IC.REG.PROC.FE.NO.DFRN,64.70588
825,Nigeria,NGA,Starting a business: Procedures required - Men (number) - Score,Lagos,LAG,IC.REG.PROC.MA.NO.DFRN,64.70588
826,Nigeria,NGA,Starting a business: Cost - Women (% of income per capita) - Score,Lagos,LAG,IC.REG.COST.PC.FE.ZS.DRFN,86.92438
827,Nigeria,NGA,Starting a business: Cost - Men (% of income per capita) - Score,Lagos,LAG,IC.REG.COST.PC.MA.ZS.DFRN,86.92438
828,Nigeria,NGA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.23618
829,Nigeria,NGA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.23618
830,Nigeria,NGA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
831,Nigeria,NGA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
832,Nigeria,NGA,Starting a business: Cost - Women (% of income per capita) - Score,Kano,KAN,IC.REG.COST.PC.FE.ZS.DRFN,86.96025
833,Nigeria,NGA,Starting a business: Cost - Men (% of income per capita) - Score,Kano,KAN,IC.REG.COST.PC.MA.ZS.DFRN,86.96025
834,North Macedonia,MKD,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.45544
835,North Macedonia,MKD,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.45544
836,North Macedonia,MKD,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
837,North Macedonia,MKD,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
838,North Macedonia,MKD,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,85.42714
839,North Macedonia,MKD,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,85.42714
840,Norway,NOR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.59798
841,Norway,NOR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.59798
842,Norway,NOR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
843,Norway,NOR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
844,Norway,NOR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,96.48241
845,Norway,NOR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.48241
846,Oman,OMN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.46341
847,Oman,OMN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.46341
848,Oman,OMN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
849,Oman,OMN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
850,Oman,OMN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.48241
851,Oman,OMN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,95.47739
852,Pakistan,PAK,Starting a business: Cost - Women (% of income per capita) - Score,Lahore,LAH,IC.REG.COST.PC.FE.ZS.DRFN,96.86188
853,Pakistan,PAK,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.67124
854,Pakistan,PAK,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.67124
855,Pakistan,PAK,Starting a business: Time - Men (days) - Score,Lahore,LAH,IC.REG.DURS.MA.DY.DFRN,83.9196
856,Pakistan,PAK,Starting a business: Procedures required - Women (number) - Score,Lahore,LAH,IC.REG.PROC.FE.NO.DFRN,76.47059
857,Pakistan,PAK,Starting a business: Procedures required - Men (number) - Score,Lahore,LAH,IC.REG.PROC.MA.NO.DFRN,76.47059
858,Pakistan,PAK,Starting a business: Time - Women (days)- Score,Lahore,LAH,IC.REG.DURS.FE.DY.DRFN,83.9196
859,Pakistan,PAK,Starting a business: Time - Men (days) - Score,Karachi,KAR,IC.REG.DURS.MA.DY.DFRN,83.9196
860,Pakistan,PAK,Starting a business: Procedures required - Women (number) - Score,Karachi,KAR,IC.REG.PROC.FE.NO.DFRN,76.47059
861,Pakistan,PAK,Starting a business: Procedures required - Men (number) - Score,Karachi,KAR,IC.REG.PROC.MA.NO.DFRN,76.47059
862,Pakistan,PAK,Starting a business: Cost - Women (% of income per capita) - Score,Karachi,KAR,IC.REG.COST.PC.FE.ZS.DRFN,96.56859
863,Pakistan,PAK,Starting a business: Cost - Men (% of income per capita) - Score,Karachi,KAR,IC.REG.COST.PC.MA.ZS.DFRN,96.56859
864,Pakistan,PAK,Starting a business: Cost - Men (% of income per capita) - Score,Lahore,LAH,IC.REG.COST.PC.MA.ZS.DFRN,96.86188
865,Pakistan,PAK,Starting a business: Time - Women (days)- Score,Karachi,KAR,IC.REG.DURS.FE.DY.DRFN,83.9196
866,Pakistan,PAK,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
867,Pakistan,PAK,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,83.9196
868,Pakistan,PAK,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
869,Pakistan,PAK,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,83.9196
870,Palau,PLW,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,72.36181
871,Palau,PLW,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
872,Palau,PLW,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
873,Palau,PLW,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,72.36181
874,Palau,PLW,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.88681
875,Palau,PLW,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.88681
876,Panama,PAN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,94.47236
877,Panama,PAN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
878,Panama,PAN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
879,Panama,PAN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,97.10862
880,Panama,PAN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,94.47236
881,Panama,PAN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,97.10862
882,Papua New Guinea,PNG,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,90.70504
883,Papua New Guinea,PNG,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,90.70504
884,Papua New Guinea,PNG,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
885,Papua New Guinea,PNG,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
886,Papua New Guinea,PNG,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,59.29648
887,Papua New Guinea,PNG,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,59.29648
888,Paraguay,PRY,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
889,Paraguay,PRY,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,65.32663
